precision,recall,f1,number,lang,book,transformer
0.9493065518890483,0.6577203445990722,0.7770600900371893,3018,English,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9228007181328546,0.340622929092114,0.4975798644724104,3018,Amis,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.13829787234042554,0.004307488402915839,0.008354755784061698,3018,Saisiyat,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9522402757262433,0.6408217362491716,0.7660922955040602,3018,Icelandic,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9430416911332942,0.5321404903909874,0.6803643295911883,3018,Finnish,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9512058328659563,0.5619615639496355,0.7065194751093522,3018,Greek,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9357734806629834,0.44897282968853547,0.606806986117331,3018,Hebrew,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9342010122921186,0.4280980781974818,0.5871392865257896,3018,Chinese,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
0.9176587301587301,0.30649436713055006,0.4595131644311972,3018,Korean,Adventures_of_Huckleberry_Finn,Davlanxlmrobertabasenerhrl
